tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.312,0.0380,true,500,1
30,t_1_g_0,0.35,0.0380,true,500,1
30,t_2_g_0,0.338,0.0380,true,500,1
60,t_0_g_0,0.312,0.0380,true,500,1
60,t_1_g_0,0.35,0.0380,true,500,1
60,t_2_g_0,0.338,0.0380,true,500,1
90,t_0_g_0,0.424,0.2000,true,500,1
90,t_1_g_0,0.224,0.2000,true,500,1
90,t_2_g_0,0.352,0.2000,true,500,1
120,t_0_g_0,0.54,0.4200,true,500,1
120,t_1_g_0,0.34,0.4200,true,500,1
120,t_2_g_0,0.12,0.4200,true,500,1
150,t_0_g_0,0.612,0.5560,true,500,1
150,t_1_g_0,0.332,0.5560,true,500,1
150,t_2_g_0,0.056,0.5560,true,500,1
180,t_0_g_0,0.62,0.5300,true,500,1
180,t_1_g_0,0.29,0.5300,true,500,1
180,t_2_g_0,0.09,0.5300,true,500,1
210,t_0_g_0,0.672,0.6640,true,500,1
210,t_1_g_0,0.32,0.6640,true,500,1
210,t_2_g_1,0.008,0.6640,true,500,1
240,t_0_g_0,0.652,0.6300,true,500,1
240,t_1_g_0,0.326,0.6300,true,500,1
240,t_2_g_1,0.022,0.6300,true,500,1
270,t_0_g_0,0.77,0.7660,true,500,1
270,t_1_g_1,0.004,0.7660,true,500,1
270,t_2_g_1,0.226,0.7660,true,500,1
300,t_0_g_0,0.738,0.7160,true,500,1
300,t_1_g_1,0.022,0.7160,true,500,1
300,t_2_g_1,0.24,0.7160,true,500,1
330,t_0_g_0,0.828,0.7920,true,500,1
330,t_1_g_1,0.136,0.7920,true,500,1
330,t_2_g_1,0.036,0.7920,true,500,1
360,t_0_g_0,0.814,0.7780,true,500,1
360,t_1_g_1,0.15,0.7780,true,500,1
360,t_2_g_1,0.036,0.7780,true,500,1
390,t_0_g_0,0.88,0.8220,true,500,1
390,t_1_g_1,0.062,0.8220,true,500,1
390,t_2_g_2,0.058,0.8220,true,500,1
420,t_0_g_0,0.868,0.8200,true,500,1
420,t_1_g_1,0.048,0.8200,true,500,1
