tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.326,0.0200,true,500,1
30,t_1_g_0,0.328,0.0200,true,500,1
30,t_2_g_0,0.346,0.0200,true,500,1
60,t_0_g_0,0.326,0.0200,true,500,1
60,t_1_g_0,0.328,0.0200,true,500,1
60,t_2_g_0,0.346,0.0200,true,500,1
90,t_0_g_0,0.268,0.2400,true,500,1
90,t_1_g_0,0.486,0.2400,true,500,1
90,t_2_g_0,0.246,0.2400,true,500,1
120,t_0_g_0,0.276,0.2280,true,500,1
120,t_1_g_0,0.476,0.2280,true,500,1
120,t_2_g_0,0.248,0.2280,true,500,1
150,t_0_g_0,0.382,0.5780,true,500,1
150,t_1_g_0,0.598,0.5780,true,500,1
150,t_2_g_0,0.02,0.5780,true,500,1
180,t_0_g_0,0.368,0.6183,true,500,1
180,t_1_g_0,0.596,0.6183,true,500,1
180,t_2_g_1,0,0.6183,true,500,1
210,t_0_g_1,0.004,0.7900,true,500,1
210,t_1_g_0,0.794,0.7900,true,500,1
210,t_2_g_1,0.202,0.7900,true,500,1
240,t_0_g_1,0.014,0.7680,true,500,1
240,t_1_g_0,0.782,0.7680,true,500,1
240,t_2_g_1,0.204,0.7680,true,500,1
270,t_0_g_1,0.128,0.8400,true,500,1
270,t_1_g_0,0.856,0.8400,true,500,1
270,t_2_g_1,0.016,0.8400,true,500,1
300,t_0_g_1,0.14,0.8200,true,500,1
300,t_1_g_0,0.84,0.8200,true,500,1
300,t_2_g_1,0.02,0.8200,true,500,1
330,t_0_g_1,0.032,0.8380,true,500,1
330,t_1_g_0,0.87,0.8380,true,500,1
330,t_2_g_1,0.098,0.8380,true,500,1
360,t_0_g_1,0.026,0.8400,true,500,1
360,t_1_g_0,0.866,0.8400,true,500,1
360,t_2_g_1,0.108,0.8400,true,500,1
390,t_0_g_2,0.046,0.9500,true,500,1
390,t_1_g_0,0.952,0.9500,true,500,1
390,t_2_g_2,0.002,0.9500,true,500,1
