tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.114,0.0885,false,500,1
30,t_1_g_0,0.104,0.0885,false,500,1
30,t_2_g_0,0.086,0.0885,false,500,1
30,t_3_g_0,0.088,0.0885,false,500,1
30,t_4_g_0,0.128,0.0885,false,500,1
30,t_5_g_0,0.12,0.0885,false,500,1
30,t_6_g_0,0.132,0.0885,false,500,1
30,t_7_g_0,0.122,0.0885,false,500,1
30,t_8_g_0,0.106,0.0885,false,500,1
60,t_0_g_0,0.114,0.0885,false,500,1
60,t_1_g_0,0.104,0.0885,false,500,1
60,t_2_g_0,0.086,0.0885,false,500,1
60,t_3_g_0,0.088,0.0885,false,500,1
60,t_4_g_0,0.128,0.0885,false,500,1
60,t_5_g_0,0.12,0.0885,false,500,1
60,t_6_g_0,0.132,0.0885,false,500,1
60,t_7_g_0,0.122,0.0885,false,500,1
60,t_8_g_0,0.106,0.0885,false,500,1
90,t_0_g_0,0.168,0.2870,false,500,1
90,t_1_g_0,0.048,0.2870,false,500,1
90,t_2_g_0,0.044,0.2870,false,500,1
90,t_3_g_0,0.09,0.2870,false,500,1
90,t_4_g_0,0.148,0.2870,false,500,1
90,t_5_g_0,0.046,0.2870,false,500,1
90,t_6_g_0,0.174,0.2870,false,500,1
90,t_7_g_0,0.132,0.2870,false,500,1
90,t_8_g_0,0.15,0.2870,false,500,1
120,t_0_g_0,0.182,0.3275,false,500,1
120,t_1_g_0,0.068,0.3275,false,500,1
120,t_2_g_0,0.056,0.3275,false,500,1
120,t_3_g_0,0.05,0.3275,false,500,1
120,t_4_g_0,0.168,0.3275,false,500,1
120,t_5_g_0,0.062,0.3275,false,500,1
120,t_6_g_0,0.196,0.3275,false,500,1
120,t_7_g_0,0.05,0.3275,false,500,1
120,t_8_g_0,0.168,0.3275,false,500,1
150,t_0_g_0,0.194,0.4200,false,500,1
150,t_1_g_0,0.048,0.4200,false,500,1
150,t_2_g_0,0.038,0.4200,false,500,1
150,t_3_g_0,0.044,0.4200,false,500,1
150,t_4_g_0,0.186,0.4200,false,500,1
150,t_5_g_0,0.036,0.4200,false,500,1
150,t_6_g_0,0.224,0.4200,false,500,1
150,t_7_g_0,0.036,0.4200,false,500,1
150,t_8_g_0,0.194,0.4200,false,500,1
180,t_0_g_0,0.184,0.4969,false,500,1
180,t_1_g_1,0,0.4969,false,500,1
180,t_2_g_0,0.034,0.4969,false,500,1
180,t_3_g_0,0.048,0.4969,false,500,1
180,t_4_g_0,0.194,0.4969,false,500,1
180,t_5_g_0,0.034,0.4969,false,500,1
180,t_6_g_0,0.232,0.4969,false,500,1
180,t_7_g_0,0.034,0.4969,false,500,1
180,t_8_g_0,0.212,0.4969,false,500,1
210,t_0_g_0,0.21,0.5795,false,500,1
210,t_1_g_1,0.018,0.5795,false,500,1
210,t_2_g_1,0.028,0.5795,false,500,1
210,t_3_g_1,0.012,0.5795,false,500,1
210,t_4_g_0,0.226,0.5795,false,500,1
210,t_5_g_1,0.014,0.5795,false,500,1
210,t_6_g_0,0.262,0.5795,false,500,1
210,t_7_g_1,0,0.5795,false,500,1
210,t_8_g_0,0.23,0.5795,false,500,1
240,t_0_g_0,0.228,0.5430,false,500,1
240,t_1_g_1,0.05,0.5430,false,500,1
240,t_2_g_1,0.058,0.5430,false,500,1
240,t_3_g_1,0.048,0.5430,false,500,1
240,t_4_g_1,0.004,0.5430,false,500,1
240,t_5_g_1,0.046,0.5430,false,500,1
240,t_6_g_0,0.284,0.5430,false,500,1
240,t_7_g_1,0.028,0.5430,false,500,1
240,t_8_g_0,0.254,0.5430,false,500,1
270,t_0_g_0,0.226,0.5195,false,500,1
270,t_1_g_1,0.036,0.5195,false,500,1
270,t_2_g_1,0.056,0.5195,false,500,1
270,t_3_g_1,0.05,0.5195,false,500,1
270,t_4_g_1,0.024,0.5195,false,500,1
270,t_5_g_1,0.042,0.5195,false,500,1
270,t_6_g_0,0.286,0.5195,false,500,1
270,t_7_g_1,0.034,0.5195,false,500,1
270,t_8_g_0,0.246,0.5195,false,500,1
300,t_0_g_0,0.236,0.5590,false,500,1
300,t_1_g_1,0.026,0.5590,false,500,1
300,t_2_g_1,0.038,0.5590,false,500,1
300,t_3_g_1,0.032,0.5590,false,500,1
300,t_4_g_1,0.04,0.5590,false,500,1
300,t_5_g_1,0.03,0.5590,false,500,1
300,t_6_g_0,0.306,0.5590,false,500,1
300,t_7_g_1,0.03,0.5590,false,500,1
300,t_8_g_0,0.262,0.5590,false,500,1
330,t_0_g_1,0.014,0.5280,false,500,1
330,t_1_g_1,0.066,0.5280,false,500,1
330,t_2_g_1,0.054,0.5280,false,500,1
330,t_3_g_1,0.052,0.5280,false,500,1
330,t_4_g_1,0.038,0.5280,false,500,1
330,t_5_g_1,0.08,0.5280,false,500,1
330,t_6_g_0,0.344,0.5280,false,500,1
330,t_7_g_1,0.076,0.5280,false,500,1
330,t_8_g_0,0.276,0.5280,false,500,1
360,t_0_g_1,0.034,0.5130,false,500,1
360,t_1_g_1,0.05,0.5130,false,500,1
360,t_2_g_1,0.056,0.5130,false,500,1
360,t_3_g_1,0.048,0.5130,false,500,1
360,t_4_g_1,0.038,0.5130,false,500,1
360,t_5_g_1,0.084,0.5130,false,500,1
360,t_6_g_0,0.346,0.5130,false,500,1
360,t_7_g_1,0.068,0.5130,false,500,1
360,t_8_g_0,0.276,0.5130,false,500,1
390,t_0_g_1,0.072,0.6385,false,500,1
390,t_1_g_2,0.066,0.6385,false,500,1
390,t_2_g_2,0.05,0.6385,false,500,1
390,t_3_g_2,0.028,0.6385,false,500,1
390,t_4_g_1,0.078,0.6385,false,500,1
390,t_5_g_2,0.002,0.6385,false,500,1
390,t_6_g_0,0.388,0.6385,false,500,1
390,t_7_g_2,0.01,0.6385,false,500,1
390,t_8_g_0,0.306,0.6385,false,500,1
420,t_0_g_1,0.09,0.5326,false,500,1
420,t_1_g_2,0.112,0.5326,false,500,1
420,t_2_g_2,0.112,0.5326,false,500,1
420,t_3_g_2,0.078,0.5326,false,500,1
420,t_4_g_2,0.032,0.5326,false,500,1
420,t_5_g_2,0.07,0.5326,false,500,1
420,t_6_g_0,0.41,0.5326,false,500,1
420,t_7_g_2,0.048,0.5326,false,500,1
420,t_8_g_1,0,0.5326,false,500,1
450,t_0_g_1,0.054,0.4845,false,500,1
450,t_1_g_2,0.054,0.4845,false,500,1
450,t_2_g_2,0.124,0.4845,false,500,1
450,t_3_g_2,0.1,0.4845,false,500,1
450,t_4_g_2,0.06,0.4845,false,500,1
450,t_5_g_2,0.096,0.4845,false,500,1
450,t_6_g_0,0.424,0.4845,false,500,1
450,t_7_g_2,0.064,0.4845,false,500,1
450,t_8_g_1,0.024,0.4845,false,500,1
480,t_0_g_1,0.06,0.4315,false,500,1
480,t_1_g_2,0.06,0.4315,false,500,1
480,t_2_g_2,0.096,0.4315,false,500,1
480,t_3_g_2,0.078,0.4315,false,500,1
480,t_4_g_2,0.072,0.4315,false,500,1
480,t_5_g_2,0.094,0.4315,false,500,1
480,t_6_g_0,0.426,0.4315,false,500,1
480,t_7_g_2,0.074,0.4315,false,500,1
480,t_8_g_1,0.04,0.4315,false,500,1
510,t_0_g_2,0.032,0.4300,false,500,1
510,t_1_g_2,0.07,0.4300,false,500,1
510,t_2_g_2,0.076,0.4300,false,500,1
510,t_3_g_2,0.07,0.4300,false,500,1
510,t_4_g_2,0.076,0.4300,false,500,1
510,t_5_g_2,0.078,0.4300,false,500,1
510,t_6_g_0,0.452,0.4300,false,500,1
510,t_7_g_2,0.074,0.4300,false,500,1
510,t_8_g_1,0.072,0.4300,false,500,1
540,t_0_g_2,0.048,0.4205,false,500,1
540,t_1_g_2,0.068,0.4205,false,500,1
540,t_2_g_2,0.072,0.4205,false,500,1
540,t_3_g_2,0.068,0.4205,false,500,1
540,t_4_g_2,0.07,0.4205,false,500,1
