tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.194,0.0380,true,500,0.5
30,t_1_g_0,0.218,0.0380,true,500,0.5
30,t_2_g_0,0.206,0.0380,true,500,0.5
30,t_3_g_0,0.186,0.0380,true,500,0.5
30,t_4_g_0,0.196,0.0380,true,500,0.5
60,t_0_g_0,0.194,0.0380,true,500,0.5
60,t_1_g_0,0.218,0.0380,true,500,0.5
60,t_2_g_0,0.206,0.0380,true,500,0.5
60,t_3_g_0,0.186,0.0380,true,500,0.5
60,t_4_g_0,0.196,0.0380,true,500,0.5
90,t_0_g_0,0.244,0.2610,true,500,0.5
90,t_1_g_0,0.01,0.2610,true,500,0.5
90,t_2_g_0,0.26,0.2610,true,500,0.5
90,t_3_g_0,0.232,0.2610,true,500,0.5
90,t_4_g_0,0.254,0.2610,true,500,0.5
120,t_0_g_0,0.236,0.2560,true,500,0.5
120,t_1_g_0,0.014,0.2560,true,500,0.5
120,t_2_g_0,0.262,0.2560,true,500,0.5
120,t_3_g_0,0.236,0.2560,true,500,0.5
120,t_4_g_0,0.252,0.2560,true,500,0.5
150,t_0_g_0,0.24,0.2550,true,500,0.5
150,t_1_g_0,0.008,0.2550,true,500,0.5
150,t_2_g_0,0.256,0.2550,true,500,0.5
150,t_3_g_0,0.242,0.2550,true,500,0.5
150,t_4_g_0,0.254,0.2550,true,500,0.5
180,t_0_g_0,0.29,0.4453,true,500,0.5
180,t_1_g_0,0.074,0.4453,true,500,0.5
180,t_2_g_0,0.33,0.4453,true,500,0.5
180,t_3_g_0,0.294,0.4453,true,500,0.5
180,t_4_g_1,0,0.4453,true,500,0.5
210,t_0_g_0,0.318,0.4950,true,500,0.5
210,t_1_g_1,0.002,0.4950,true,500,0.5
210,t_2_g_0,0.352,0.4950,true,500,0.5
210,t_3_g_0,0.3,0.4950,true,500,0.5
210,t_4_g_1,0.028,0.4950,true,500,0.5
240,t_0_g_0,0.308,0.4770,true,500,0.5
240,t_1_g_1,0.006,0.4770,true,500,0.5
240,t_2_g_0,0.35,0.4770,true,500,0.5
240,t_3_g_0,0.294,0.4770,true,500,0.5
240,t_4_g_1,0.042,0.4770,true,500,0.5
270,t_0_g_0,0.308,0.4720,true,500,0.5
270,t_1_g_1,0.02,0.4720,true,500,0.5
270,t_2_g_0,0.35,0.4720,true,500,0.5
270,t_3_g_0,0.298,0.4720,true,500,0.5
270,t_4_g_1,0.024,0.4720,true,500,0.5
300,t_0_g_0,0.306,0.4720,true,500,0.5
300,t_1_g_1,0.03,0.4720,true,500,0.5
300,t_2_g_0,0.352,0.4720,true,500,0.5
300,t_3_g_0,0.294,0.4720,true,500,0.5
300,t_4_g_1,0.018,0.4720,true,500,0.5
330,t_0_g_0,0.304,0.4640,true,500,0.5
330,t_1_g_1,0.024,0.4640,true,500,0.5
330,t_2_g_0,0.348,0.4640,true,500,0.5
330,t_3_g_0,0.3,0.4640,true,500,0.5
330,t_4_g_1,0.024,0.4640,true,500,0.5
360,t_0_g_0,0.36,0.5630,true,500,0.5
360,t_1_g_1,0.09,0.5630,true,500,0.5
360,t_2_g_0,0.436,0.5630,true,500,0.5
360,t_3_g_1,0.008,0.5630,true,500,0.5
360,t_4_g_1,0.106,0.5630,true,500,0.5
390,t_0_g_0,0.364,0.5560,true,500,0.5
390,t_1_g_1,0.088,0.5560,true,500,0.5
390,t_2_g_0,0.43,0.5560,true,500,0.5
390,t_3_g_1,0.012,0.5560,true,500,0.5
390,t_4_g_1,0.106,0.5560,true,500,0.5
420,t_0_g_0,0.424,0.6860,true,500,0.5
420,t_1_g_2,0.008,0.6860,true,500,0.5
420,t_2_g_0,0.48,0.6860,true,500,0.5
420,t_3_g_1,0.086,0.6860,true,500,0.5
420,t_4_g_2,0.002,0.6860,true,500,0.5
450,t_0_g_0,0.412,0.6710,true,500,0.5
450,t_1_g_2,0.014,0.6710,true,500,0.5
450,t_2_g_0,0.48,0.6710,true,500,0.5
450,t_3_g_1,0.086,0.6710,true,500,0.5
450,t_4_g_2,0.008,0.6710,true,500,0.5
480,t_0_g_0,0.422,0.6610,true,500,0.5
480,t_1_g_2,0.036,0.6610,true,500,0.5
480,t_2_g_0,0.486,0.6610,true,500,0.5
480,t_3_g_1,0.018,0.6610,true,500,0.5
480,t_4_g_2,0.038,0.6610,true,500,0.5
510,t_0_g_0,0.404,0.6510,true,500,0.5
510,t_1_g_2,0.038,0.6510,true,500,0.5
510,t_2_g_0,0.492,0.6510,true,500,0.5
510,t_3_g_1,0.024,0.6510,true,500,0.5
510,t_4_g_2,0.042,0.6510,true,500,0.5
540,t_0_g_0,0.394,0.6690,true,500,0.5
540,t_1_g_2,0.046,0.6690,true,500,0.5
540,t_2_g_0,0.506,0.6690,true,500,0.5
540,t_3_g_2,0.014,0.6690,true,500,0.5
540,t_4_g_2,0.04,0.6690,true,500,0.5
570,t_0_g_0,0.388,0.6420,true,500,0.5
570,t_1_g_2,0.044,0.6420,true,500,0.5
570,t_2_g_0,0.494,0.6420,true,500,0.5
570,t_3_g_2,0.024,0.6420,true,500,0.5
570,t_4_g_2,0.05,0.6420,true,500,0.5
600,t_0_g_1,0.014,0.5880,true,500,0.5
600,t_1_g_2,0.13,0.5880,true,500,0.5
