tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.198,0.0440,true,500,0.5
30,t_1_g_0,0.198,0.0440,true,500,0.5
30,t_2_g_0,0.216,0.0440,true,500,0.5
30,t_3_g_0,0.21,0.0440,true,500,0.5
30,t_4_g_0,0.178,0.0440,true,500,0.5
60,t_0_g_0,0.198,0.0440,true,500,0.5
60,t_1_g_0,0.198,0.0440,true,500,0.5
60,t_2_g_0,0.216,0.0440,true,500,0.5
60,t_3_g_0,0.21,0.0440,true,500,0.5
60,t_4_g_0,0.178,0.0440,true,500,0.5
90,t_0_g_0,0.302,0.3780,true,500,0.5
90,t_1_g_0,0.056,0.3780,true,500,0.5
90,t_2_g_0,0.312,0.3780,true,500,0.5
90,t_3_g_0,0.058,0.3780,true,500,0.5
90,t_4_g_0,0.272,0.3780,true,500,0.5
120,t_0_g_0,0.302,0.3670,true,500,0.5
120,t_1_g_0,0.058,0.3670,true,500,0.5
120,t_2_g_0,0.308,0.3670,true,500,0.5
120,t_3_g_0,0.068,0.3670,true,500,0.5
120,t_4_g_0,0.264,0.3670,true,500,0.5
150,t_0_g_0,0.336,0.4680,true,500,0.5
150,t_1_g_0,0.02,0.4680,true,500,0.5
150,t_2_g_0,0.33,0.4680,true,500,0.5
150,t_3_g_0,0.026,0.4680,true,500,0.5
150,t_4_g_0,0.288,0.4680,true,500,0.5
180,t_0_g_0,0.33,0.4990,true,500,0.5
180,t_1_g_1,0,0.4990,true,500,0.5
180,t_2_g_0,0.33,0.4990,true,500,0.5
180,t_3_g_0,0.022,0.4990,true,500,0.5
180,t_4_g_0,0.288,0.4990,true,500,0.5
210,t_0_g_0,0.33,0.4970,true,500,0.5
210,t_1_g_1,0.016,0.4970,true,500,0.5
210,t_2_g_0,0.35,0.4970,true,500,0.5
210,t_3_g_1,0.01,0.4970,true,500,0.5
210,t_4_g_0,0.294,0.4970,true,500,0.5
240,t_0_g_0,0.32,0.4620,true,500,0.5
240,t_1_g_1,0.028,0.4620,true,500,0.5
240,t_2_g_0,0.334,0.4620,true,500,0.5
240,t_3_g_1,0.018,0.4620,true,500,0.5
240,t_4_g_0,0.3,0.4620,true,500,0.5
270,t_0_g_0,0.322,0.4510,true,500,0.5
270,t_1_g_1,0.024,0.4510,true,500,0.5
270,t_2_g_0,0.326,0.4510,true,500,0.5
270,t_3_g_1,0.024,0.4510,true,500,0.5
270,t_4_g_0,0.304,0.4510,true,500,0.5
300,t_0_g_0,0.322,0.4430,true,500,0.5
300,t_1_g_1,0.026,0.4430,true,500,0.5
300,t_2_g_0,0.322,0.4430,true,500,0.5
300,t_3_g_1,0.028,0.4430,true,500,0.5
300,t_4_g_0,0.302,0.4430,true,500,0.5
330,t_0_g_0,0.324,0.4470,true,500,0.5
330,t_1_g_1,0.024,0.4470,true,500,0.5
330,t_2_g_0,0.32,0.4470,true,500,0.5
330,t_3_g_1,0.026,0.4470,true,500,0.5
330,t_4_g_0,0.306,0.4470,true,500,0.5
360,t_0_g_1,0.01,0.5400,true,500,0.5
360,t_1_g_1,0.098,0.5400,true,500,0.5
360,t_2_g_0,0.4,0.5400,true,500,0.5
360,t_3_g_1,0.096,0.5400,true,500,0.5
360,t_4_g_0,0.396,0.5400,true,500,0.5
390,t_0_g_1,0.028,0.5230,true,500,0.5
390,t_1_g_1,0.096,0.5230,true,500,0.5
390,t_2_g_0,0.402,0.5230,true,500,0.5
390,t_3_g_1,0.088,0.5230,true,500,0.5
390,t_4_g_0,0.386,0.5230,true,500,0.5
420,t_0_g_1,0.07,0.6640,true,500,0.5
420,t_1_g_2,0.006,0.6640,true,500,0.5
420,t_2_g_0,0.472,0.6640,true,500,0.5
420,t_3_g_2,0.028,0.6640,true,500,0.5
420,t_4_g_0,0.424,0.6640,true,500,0.5
450,t_0_g_1,0.06,0.6450,true,500,0.5
450,t_1_g_2,0.016,0.6450,true,500,0.5
450,t_2_g_0,0.47,0.6450,true,500,0.5
450,t_3_g_2,0.036,0.6450,true,500,0.5
450,t_4_g_0,0.418,0.6450,true,500,0.5
480,t_0_g_1,0.024,0.6480,true,500,0.5
480,t_1_g_2,0.034,0.6480,true,500,0.5
480,t_2_g_0,0.474,0.6480,true,500,0.5
480,t_3_g_2,0.038,0.6480,true,500,0.5
480,t_4_g_0,0.43,0.6480,true,500,0.5
510,t_0_g_1,0.032,0.6260,true,500,0.5
510,t_1_g_2,0.04,0.6260,true,500,0.5
510,t_2_g_0,0.464,0.6260,true,500,0.5
510,t_3_g_2,0.038,0.6260,true,500,0.5
510,t_4_g_0,0.426,0.6260,true,500,0.5
540,t_0_g_2,0.006,0.6610,true,500,0.5
540,t_1_g_2,0.05,0.6610,true,500,0.5
540,t_2_g_0,0.47,0.6610,true,500,0.5
540,t_3_g_2,0.04,0.6610,true,500,0.5
540,t_4_g_0,0.434,0.6610,true,500,0.5
570,t_0_g_2,0.018,0.6400,true,500,0.5
570,t_1_g_2,0.044,0.6400,true,500,0.5
570,t_2_g_0,0.472,0.6400,true,500,0.5
570,t_3_g_2,0.05,0.6400,true,500,0.5
570,t_4_g_0,0.416,0.6400,true,500,0.5
600,t_0_g_2,0.054,0.7040,true,500,0.5
600,t_1_g_3,0.002,0.7040,true,500,0.5
600,t_2_g_0,0.492,0.7040,true,500,0.5
600,t_3_g_3,0.012,0.7040,true,500,0.5
600,t_4_g_0,0.44,0.7040,true,500,0.5
630,t_0_g_2,0.05,0.6690,true,500,0.5
630,t_1_g_3,0.016,0.6690,true,500,0.5
630,t_2_g_0,0.48,0.6690,true,500,0.5
630,t_3_g_3,0.022,0.6690,true,500,0.5
630,t_4_g_0,0.432,0.6690,true,500,0.5
660,t_0_g_2,0.034,0.6330,true,500,0.5
660,t_1_g_3,0.034,0.6330,true,500,0.5
660,t_2_g_0,0.472,0.6330,true,500,0.5
660,t_3_g_3,0.036,0.6330,true,500,0.5
660,t_4_g_0,0.424,0.6330,true,500,0.5
690,t_0_g_2,0.032,0.6420,true,500,0.5
690,t_1_g_3,0.03,0.6420,true,500,0.5
690,t_2_g_0,0.472,0.6420,true,500,0.5
690,t_3_g_3,0.034,0.6420,true,500,0.5
690,t_4_g_0,0.432,0.6420,true,500,0.5
