tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.22,0.0920,true,500,1
30,t_1_g_0,0.204,0.0920,true,500,1
30,t_2_g_0,0.162,0.0920,true,500,1
30,t_3_g_0,0.234,0.0920,true,500,1
30,t_4_g_0,0.18,0.0920,true,500,1
60,t_0_g_0,0.22,0.0920,true,500,1
60,t_1_g_0,0.204,0.0920,true,500,1
60,t_2_g_0,0.162,0.0920,true,500,1
60,t_3_g_0,0.234,0.0920,true,500,1
60,t_4_g_0,0.18,0.0920,true,500,1
90,t_0_g_0,0.188,0.2760,true,500,1
90,t_1_g_0,0.282,0.2760,true,500,1
90,t_2_g_0,0.042,0.2760,true,500,1
90,t_3_g_0,0.228,0.2760,true,500,1
90,t_4_g_0,0.26,0.2760,true,500,1
120,t_0_g_0,0.19,0.2550,true,500,1
120,t_1_g_0,0.272,0.2550,true,500,1
120,t_2_g_0,0.054,0.2550,true,500,1
120,t_3_g_0,0.22,0.2550,true,500,1
120,t_4_g_0,0.264,0.2550,true,500,1
150,t_0_g_0,0.034,0.4290,true,500,1
150,t_1_g_0,0.338,0.4290,true,500,1
150,t_2_g_0,0.076,0.4290,true,500,1
150,t_3_g_0,0.226,0.4290,true,500,1
150,t_4_g_0,0.326,0.4290,true,500,1
180,t_0_g_1,0,0.4876,true,500,1
180,t_1_g_0,0.342,0.4876,true,500,1
180,t_2_g_0,0.072,0.4876,true,500,1
180,t_3_g_0,0.222,0.4876,true,500,1
180,t_4_g_0,0.33,0.4876,true,500,1
210,t_0_g_1,0.042,0.5140,true,500,1
210,t_1_g_0,0.37,0.5140,true,500,1
210,t_2_g_1,0.006,0.5140,true,500,1
210,t_3_g_0,0.24,0.5140,true,500,1
210,t_4_g_0,0.342,0.5140,true,500,1
240,t_0_g_1,0.09,0.5840,true,500,1
240,t_1_g_0,0.422,0.5840,true,500,1
240,t_2_g_1,0.082,0.5840,true,500,1
240,t_3_g_1,0,0.5840,true,500,1
240,t_4_g_0,0.406,0.5840,true,500,1
270,t_0_g_1,0.058,0.5770,true,500,1
270,t_1_g_0,0.424,0.5770,true,500,1
270,t_2_g_1,0.094,0.5770,true,500,1
270,t_3_g_1,0.02,0.5770,true,500,1
270,t_4_g_0,0.404,0.5770,true,500,1
300,t_0_g_1,0.034,0.6090,true,500,1
300,t_1_g_0,0.444,0.6090,true,500,1
300,t_2_g_1,0.032,0.6090,true,500,1
300,t_3_g_1,0.062,0.6090,true,500,1
300,t_4_g_0,0.428,0.6090,true,500,1
330,t_0_g_1,0.044,0.6000,true,500,1
330,t_1_g_0,0.442,0.6000,true,500,1
330,t_2_g_1,0.034,0.6000,true,500,1
330,t_3_g_1,0.052,0.6000,true,500,1
330,t_4_g_0,0.428,0.6000,true,500,1
360,t_0_g_1,0.028,0.6430,true,500,1
360,t_1_g_0,0.47,0.6430,true,500,1
360,t_2_g_1,0.04,0.6430,true,500,1
360,t_3_g_1,0.03,0.6430,true,500,1
360,t_4_g_0,0.432,0.6430,true,500,1
390,t_0_g_2,0.038,0.6650,true,500,1
390,t_1_g_0,0.464,0.6650,true,500,1
390,t_2_g_2,0.004,0.6650,true,500,1
390,t_3_g_1,0.046,0.6650,true,500,1
390,t_4_g_0,0.448,0.6650,true,500,1
420,t_0_g_2,0.06,0.6720,true,500,1
420,t_1_g_0,0.46,0.6720,true,500,1
420,t_2_g_2,0.022,0.6720,true,500,1
420,t_3_g_2,0.004,0.6720,true,500,1
420,t_4_g_0,0.454,0.6720,true,500,1
450,t_0_g_2,0.028,0.6480,true,500,1
450,t_1_g_0,0.468,0.6480,true,500,1
450,t_2_g_2,0.028,0.6480,true,500,1
450,t_3_g_2,0.032,0.6480,true,500,1
450,t_4_g_0,0.444,0.6480,true,500,1
480,t_0_g_2,0.016,0.6580,true,500,1
480,t_1_g_0,0.468,0.6580,true,500,1
480,t_2_g_2,0.026,0.6580,true,500,1
480,t_3_g_2,0.052,0.6580,true,500,1
480,t_4_g_0,0.438,0.6580,true,500,1
510,t_0_g_2,0.038,0.6350,true,500,1
510,t_1_g_0,0.46,0.6350,true,500,1
510,t_2_g_2,0.028,0.6350,true,500,1
510,t_3_g_2,0.034,0.6350,true,500,1
510,t_4_g_0,0.44,0.6350,true,500,1
540,t_0_g_2,0.05,0.6380,true,500,1
540,t_1_g_0,0.48,0.6380,true,500,1
540,t_2_g_2,0.032,0.6380,true,500,1
540,t_3_g_2,0.03,0.6380,true,500,1
540,t_4_g_0,0.408,0.6380,true,500,1
570,t_0_g_2,0.136,0.5380,true,500,1
570,t_1_g_0,0.552,0.5380,true,500,1
570,t_2_g_2,0.148,0.5380,true,500,1
570,t_3_g_2,0.144,0.5380,true,500,1
570,t_4_g_1,0.02,0.5380,true,500,1
600,t_0_g_2,0.122,0.5250,true,500,1
600,t_1_g_0,0.548,0.5250,true,500,1
600,t_2_g_2,0.146,0.5250,true,500,1
600,t_3_g_2,0.148,0.5250,true,500,1
600,t_4_g_1,0.036,0.5250,true,500,1
630,t_0_g_3,0,0.7190,true,500,1
630,t_1_g_0,0.658,0.7190,true,500,1
630,t_2_g_3,0.046,0.7190,true,500,1
630,t_3_g_2,0.128,0.7190,true,500,1
630,t_4_g_1,0.168,0.7190,true,500,1
660,t_0_g_3,0.016,0.6720,true,500,1
660,t_1_g_0,0.636,0.6720,true,500,1
660,t_2_g_3,0.06,0.6720,true,500,1
660,t_3_g_2,0.124,0.6720,true,500,1
660,t_4_g_1,0.164,0.6720,true,500,1
690,t_0_g_3,0.1,0.6870,true,500,1
690,t_1_g_0,0.676,0.6870,true,500,1
690,t_2_g_3,0.124,0.6870,true,500,1
690,t_3_g_3,0.002,0.6870,true,500,1
690,t_4_g_1,0.098,0.6870,true,500,1
720,t_0_g_3,0.116,0.6770,true,500,1
720,t_1_g_0,0.684,0.6770,true,500,1
720,t_2_g_3,0.096,0.6770,true,500,1
720,t_3_g_3,0.026,0.6770,true,500,1
720,t_4_g_1,0.078,0.6770,true,500,1
750,t_0_g_3,0.078,0.6420,true,500,1
750,t_1_g_0,0.7,0.6420,true,500,1
750,t_2_g_3,0.062,0.6420,true,500,1
750,t_3_g_3,0.076,0.6420,true,500,1
750,t_4_g_1,0.084,0.6420,true,500,1
780,t_0_g_3,0.09,0.7230,true,500,1
780,t_1_g_0,0.722,0.7230,true,500,1
780,t_2_g_3,0.09,0.7230,true,500,1
780,t_3_g_3,0.096,0.7230,true,500,1
780,t_4_g_2,0.002,0.7230,true,500,1
810,t_0_g_3,0.088,0.7580,true,500,1
810,t_1_g_0,0.724,0.7580,true,500,1
810,t_2_g_4,0.008,0.7580,true,500,1
810,t_3_g_3,0.132,0.7580,true,500,1
810,t_4_g_2,0.048,0.7580,true,500,1
840,t_0_g_4,0,0.7690,true,500,1
840,t_1_g_0,0.712,0.7690,true,500,1
840,t_2_g_4,0.048,0.7690,true,500,1
840,t_3_g_3,0.162,0.7690,true,500,1
840,t_4_g_2,0.078,0.7690,true,500,1
870,t_0_g_4,0.022,0.7410,true,500,1
870,t_1_g_0,0.694,0.7410,true,500,1
870,t_2_g_4,0.074,0.7410,true,500,1
870,t_3_g_3,0.174,0.7410,true,500,1
870,t_4_g_2,0.036,0.7410,true,500,1
900,t_0_g_4,0.048,0.7220,true,500,1
900,t_1_g_0,0.684,0.7220,true,500,1
900,t_2_g_4,0.048,0.7220,true,500,1
900,t_3_g_3,0.188,0.7220,true,500,1
900,t_4_g_2,0.032,0.7220,true,500,1
930,t_0_g_4,0.046,0.7020,true,500,1
930,t_1_g_0,0.664,0.7020,true,500,1
930,t_2_g_4,0.04,0.7020,true,500,1
930,t_3_g_3,0.202,0.7020,true,500,1
930,t_4_g_2,0.048,0.7020,true,500,1
960,t_0_g_4,0.044,0.7500,true,500,1
960,t_1_g_0,0.66,0.7500,true,500,1
960,t_2_g_4,0.048,0.7500,true,500,1
960,t_3_g_3,0.24,0.7500,true,500,1
960,t_4_g_3,0.008,0.7500,true,500,1
990,t_0_g_4,0.042,0.7780,true,500,1
990,t_1_g_0,0.67,0.7780,true,500,1
990,t_2_g_5,0.008,0.7780,true,500,1
990,t_3_g_3,0.256,0.7780,true,500,1
990,t_4_g_3,0.024,0.7780,true,500,1
1020,t_0_g_5,0.008,0.7640,true,500,1
1020,t_1_g_0,0.65,0.7640,true,500,1
1020,t_2_g_5,0.03,0.7640,true,500,1
1020,t_3_g_3,0.274,0.7640,true,500,1
1020,t_4_g_3,0.038,0.7640,true,500,1
1050,t_0_g_5,0.018,0.7420,true,500,1
1050,t_1_g_0,0.636,0.7420,true,500,1
1050,t_2_g_5,0.042,0.7420,true,500,1
1050,t_3_g_3,0.276,0.7420,true,500,1
1050,t_4_g_3,0.028,0.7420,true,500,1
1080,t_0_g_5,0.206,0.4460,true,500,1
1080,t_1_g_1,0.002,0.4460,true,500,1
1080,t_2_g_5,0.198,0.4460,true,500,1
1080,t_3_g_3,0.428,0.4460,true,500,1
1080,t_4_g_3,0.166,0.4460,true,500,1
1110,t_0_g_5,0.21,0.4310,true,500,1
1110,t_1_g_1,0.008,0.4310,true,500,1
1110,t_2_g_5,0.208,0.4310,true,500,1
1110,t_3_g_3,0.414,0.4310,true,500,1
1110,t_4_g_3,0.16,0.4310,true,500,1
1140,t_0_g_5,0.056,0.5850,true,500,1
1140,t_1_g_1,0.124,0.5850,true,500,1
1140,t_2_g_5,0.318,0.5850,true,500,1
1140,t_3_g_3,0.478,0.5850,true,500,1
1140,t_4_g_4,0.024,0.5850,true,500,1
1170,t_0_g_5,0.054,0.5690,true,500,1
1170,t_1_g_1,0.126,0.5690,true,500,1
1170,t_2_g_5,0.32,0.5690,true,500,1
1170,t_3_g_3,0.468,0.5690,true,500,1
1170,t_4_g_4,0.032,0.5690,true,500,1
1200,t_0_g_6,0.012,0.6740,true,500,1
1200,t_1_g_1,0.026,0.6740,true,500,1
1200,t_2_g_5,0.366,0.6740,true,500,1
1200,t_3_g_3,0.516,0.6740,true,500,1
1200,t_4_g_4,0.08,0.6740,true,500,1
1230,t_0_g_6,0.024,0.6460,true,500,1
1230,t_1_g_1,0.032,0.6460,true,500,1
1230,t_2_g_5,0.372,0.6460,true,500,1
1230,t_3_g_3,0.5,0.6460,true,500,1
1230,t_4_g_4,0.072,0.6460,true,500,1
1260,t_0_g_6,0.048,0.6770,true,500,1
1260,t_1_g_2,0.018,0.6770,true,500,1
1260,t_2_g_5,0.406,0.6770,true,500,1
1260,t_3_g_3,0.504,0.6770,true,500,1
1260,t_4_g_4,0.024,0.6770,true,500,1
1290,t_0_g_6,0.038,0.6410,true,500,1
1290,t_1_g_2,0.034,0.6410,true,500,1
1290,t_2_g_5,0.398,0.6410,true,500,1
1290,t_3_g_3,0.494,0.6410,true,500,1
1290,t_4_g_4,0.036,0.6410,true,500,1
1320,t_0_g_6,0.018,0.6950,true,500,1
1320,t_1_g_2,0.05,0.6950,true,500,1
1320,t_2_g_5,0.432,0.6950,true,500,1
1320,t_3_g_3,0.494,0.6950,true,500,1
1320,t_4_g_5,0.006,0.6950,true,500,1
1350,t_0_g_6,0.026,0.6570,true,500,1
1350,t_1_g_2,0.048,0.6570,true,500,1
1350,t_2_g_5,0.408,0.6570,true,500,1
1350,t_3_g_3,0.492,0.6570,true,500,1
1350,t_4_g_5,0.026,0.6570,true,500,1
1380,t_0_g_7,0.002,0.6770,true,500,1
1380,t_1_g_2,0.036,0.6770,true,500,1
1380,t_2_g_5,0.406,0.6770,true,500,1
1380,t_3_g_3,0.494,0.6770,true,500,1
1380,t_4_g_5,0.062,0.6770,true,500,1
1410,t_0_g_7,0.006,0.6620,true,500,1
1410,t_1_g_2,0.038,0.6620,true,500,1
1410,t_2_g_5,0.41,0.6620,true,500,1
1410,t_3_g_3,0.482,0.6620,true,500,1
1410,t_4_g_5,0.064,0.6620,true,500,1
1440,t_0_g_7,0.038,0.6820,true,500,1
1440,t_1_g_3,0.006,0.6820,true,500,1
1440,t_2_g_5,0.414,0.6820,true,500,1
1440,t_3_g_3,0.5,0.6820,true,500,1
1440,t_4_g_5,0.042,0.6820,true,500,1
1470,t_0_g_7,0.05,0.6600,true,500,1
1470,t_1_g_3,0.02,0.6600,true,500,1
1470,t_2_g_5,0.404,0.6600,true,500,1
1470,t_3_g_3,0.494,0.6600,true,500,1
1470,t_4_g_5,0.032,0.6600,true,500,1
1500,t_0_g_7,0.044,0.6680,true,500,1
1500,t_1_g_3,0.052,0.6680,true,500,1
1500,t_2_g_5,0.42,0.6680,true,500,1
1500,t_3_g_3,0.482,0.6680,true,500,1
1500,t_4_g_6,0.002,0.6680,true,500,1
1530,t_0_g_7,0.038,0.6440,true,500,1
1530,t_1_g_3,0.046,0.6440,true,500,1
1530,t_2_g_5,0.418,0.6440,true,500,1
1530,t_3_g_3,0.476,0.6440,true,500,1
1530,t_4_g_6,0.022,0.6440,true,500,1
1560,t_0_g_7,0.148,0.5190,true,500,1
1560,t_1_g_3,0.144,0.5190,true,500,1
1560,t_2_g_5,0.516,0.5190,true,500,1
1560,t_3_g_4,0.014,0.5190,true,500,1
1560,t_4_g_6,0.178,0.5190,true,500,1
1590,t_0_g_7,0.148,0.5040,true,500,1
1590,t_1_g_3,0.14,0.5040,true,500,1
1590,t_2_g_5,0.514,0.5040,true,500,1
1590,t_3_g_4,0.026,0.5040,true,500,1
1590,t_4_g_6,0.172,0.5040,true,500,1
1620,t_0_g_8,0.01,0.6280,true,500,1
