tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.172,0.0550,true,500,1
30,t_1_g_0,0.22,0.0550,true,500,1
30,t_2_g_0,0.196,0.0550,true,500,1
30,t_3_g_0,0.202,0.0550,true,500,1
30,t_4_g_0,0.21,0.0550,true,500,1
60,t_0_g_0,0.172,0.0550,true,500,1
60,t_1_g_0,0.22,0.0550,true,500,1
60,t_2_g_0,0.196,0.0550,true,500,1
60,t_3_g_0,0.202,0.0550,true,500,1
60,t_4_g_0,0.21,0.0550,true,500,1
90,t_0_g_0,0.026,0.3410,true,500,1
90,t_1_g_0,0.254,0.3410,true,500,1
90,t_2_g_0,0.274,0.3410,true,500,1
90,t_3_g_0,0.144,0.3410,true,500,1
90,t_4_g_0,0.302,0.3410,true,500,1
120,t_0_g_0,0.046,0.4020,true,500,1
120,t_1_g_0,0.276,0.4020,true,500,1
120,t_2_g_0,0.286,0.4020,true,500,1
120,t_3_g_0,0.058,0.4020,true,500,1
120,t_4_g_0,0.334,0.4020,true,500,1
150,t_0_g_0,0.042,0.4660,true,500,1
150,t_1_g_0,0.292,0.4660,true,500,1
150,t_2_g_0,0.294,0.4660,true,500,1
150,t_3_g_0,0.016,0.4660,true,500,1
150,t_4_g_0,0.356,0.4660,true,500,1
180,t_0_g_1,0,0.5052,true,500,1
180,t_1_g_0,0.286,0.5052,true,500,1
180,t_2_g_0,0.298,0.5052,true,500,1
180,t_3_g_0,0.03,0.5052,true,500,1
180,t_4_g_0,0.356,0.5052,true,500,1
210,t_0_g_1,0.016,0.5080,true,500,1
210,t_1_g_0,0.298,0.5080,true,500,1
210,t_2_g_0,0.316,0.5080,true,500,1
210,t_3_g_1,0.006,0.5080,true,500,1
210,t_4_g_0,0.364,0.5080,true,500,1
240,t_0_g_1,0.098,0.5980,true,500,1
240,t_1_g_1,0.004,0.5980,true,500,1
240,t_2_g_0,0.37,0.5980,true,500,1
240,t_3_g_1,0.074,0.5980,true,500,1
240,t_4_g_0,0.454,0.5980,true,500,1
270,t_0_g_1,0.096,0.5800,true,500,1
270,t_1_g_1,0.014,0.5800,true,500,1
270,t_2_g_0,0.364,0.5800,true,500,1
270,t_3_g_1,0.076,0.5800,true,500,1
270,t_4_g_0,0.45,0.5800,true,500,1
300,t_0_g_1,0.026,0.6500,true,500,1
300,t_1_g_1,0.062,0.6500,true,500,1
300,t_2_g_0,0.402,0.6500,true,500,1
300,t_3_g_1,0.024,0.6500,true,500,1
300,t_4_g_0,0.486,0.6500,true,500,1
330,t_0_g_1,0.028,0.6480,true,500,1
330,t_1_g_1,0.064,0.6480,true,500,1
330,t_2_g_0,0.396,0.6480,true,500,1
330,t_3_g_1,0.024,0.6480,true,500,1
330,t_4_g_0,0.488,0.6480,true,500,1
360,t_0_g_1,0.036,0.6560,true,500,1
360,t_1_g_1,0.028,0.6560,true,500,1
360,t_2_g_0,0.402,0.6560,true,500,1
360,t_3_g_1,0.034,0.6560,true,500,1
360,t_4_g_0,0.5,0.6560,true,500,1
390,t_0_g_2,0.022,0.6750,true,500,1
390,t_1_g_1,0.044,0.6750,true,500,1
390,t_2_g_0,0.416,0.6750,true,500,1
390,t_3_g_2,0.02,0.6750,true,500,1
390,t_4_g_0,0.498,0.6750,true,500,1
420,t_0_g_2,0.044,0.6890,true,500,1
420,t_1_g_2,0.002,0.6890,true,500,1
420,t_2_g_0,0.412,0.6890,true,500,1
420,t_3_g_2,0.038,0.6890,true,500,1
420,t_4_g_0,0.504,0.6890,true,500,1
450,t_0_g_2,0.032,0.6750,true,500,1
450,t_1_g_2,0.012,0.6750,true,500,1
450,t_2_g_0,0.41,0.6750,true,500,1
450,t_3_g_2,0.048,0.6750,true,500,1
450,t_4_g_0,0.498,0.6750,true,500,1
480,t_0_g_2,0.028,0.6550,true,500,1
480,t_1_g_2,0.034,0.6550,true,500,1
480,t_2_g_0,0.42,0.6550,true,500,1
480,t_3_g_2,0.03,0.6550,true,500,1
480,t_4_g_0,0.488,0.6550,true,500,1
510,t_0_g_2,0.03,0.6420,true,500,1
510,t_1_g_2,0.044,0.6420,true,500,1
510,t_2_g_0,0.418,0.6420,true,500,1
510,t_3_g_2,0.03,0.6420,true,500,1
510,t_4_g_0,0.478,0.6420,true,500,1
540,t_0_g_2,0.03,0.6540,true,500,1
540,t_1_g_2,0.036,0.6540,true,500,1
540,t_2_g_0,0.426,0.6540,true,500,1
