tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.18,0.0740,true,500,2.5
30,t_1_g_0,0.18,0.0740,true,500,2.5
30,t_2_g_0,0.228,0.0740,true,500,2.5
30,t_3_g_0,0.23,0.0740,true,500,2.5
30,t_4_g_0,0.182,0.0740,true,500,2.5
60,t_0_g_0,0.18,0.0740,true,500,2.5
60,t_1_g_0,0.18,0.0740,true,500,2.5
60,t_2_g_0,0.228,0.0740,true,500,2.5
60,t_3_g_0,0.23,0.0740,true,500,2.5
60,t_4_g_0,0.182,0.0740,true,500,2.5
90,t_0_g_0,0.136,0.1330,true,500,2.5
90,t_1_g_0,0.218,0.1330,true,500,2.5
90,t_2_g_0,0.248,0.1330,true,500,2.5
90,t_3_g_0,0.178,0.1330,true,500,2.5
90,t_4_g_0,0.22,0.1330,true,500,2.5
120,t_0_g_0,0.138,0.1340,true,500,2.5
120,t_1_g_0,0.218,0.1340,true,500,2.5
120,t_2_g_0,0.248,0.1340,true,500,2.5
120,t_3_g_0,0.174,0.1340,true,500,2.5
120,t_4_g_0,0.222,0.1340,true,500,2.5
150,t_0_g_0,0.12,0.2480,true,500,2.5
150,t_1_g_0,0.252,0.2480,true,500,2.5
150,t_2_g_0,0.256,0.2480,true,500,2.5
150,t_3_g_0,0.096,0.2480,true,500,2.5
150,t_4_g_0,0.276,0.2480,true,500,2.5
180,t_0_g_0,0.13,0.2600,true,500,2.5
180,t_1_g_0,0.26,0.2600,true,500,2.5
180,t_2_g_0,0.266,0.2600,true,500,2.5
180,t_3_g_0,0.076,0.2600,true,500,2.5
180,t_4_g_0,0.268,0.2600,true,500,2.5
210,t_0_g_1,0.002,0.4390,true,500,2.5
210,t_1_g_0,0.252,0.4390,true,500,2.5
210,t_2_g_0,0.298,0.4390,true,500,2.5
210,t_3_g_0,0.104,0.4390,true,500,2.5
210,t_4_g_0,0.344,0.4390,true,500,2.5
240,t_0_g_1,0.008,0.4270,true,500,2.5
240,t_1_g_0,0.258,0.4270,true,500,2.5
240,t_2_g_0,0.286,0.4270,true,500,2.5
240,t_3_g_0,0.104,0.4270,true,500,2.5
240,t_4_g_0,0.344,0.4270,true,500,2.5
270,t_0_g_1,0.084,0.4380,true,500,2.5
270,t_1_g_0,0.232,0.4380,true,500,2.5
270,t_2_g_0,0.296,0.4380,true,500,2.5
270,t_3_g_1,0.028,0.4380,true,500,2.5
270,t_4_g_0,0.36,0.4380,true,500,2.5
300,t_0_g_1,0.1,0.3960,true,500,2.5
300,t_1_g_0,0.222,0.3960,true,500,2.5
300,t_2_g_0,0.288,0.3960,true,500,2.5
300,t_3_g_1,0.044,0.3960,true,500,2.5
300,t_4_g_0,0.346,0.3960,true,500,2.5
330,t_0_g_1,0.092,0.3620,true,500,2.5
330,t_1_g_0,0.222,0.3620,true,500,2.5
330,t_2_g_0,0.228,0.3620,true,500,2.5
330,t_3_g_1,0.082,0.3620,true,500,2.5
