tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.238,0.0920,false,500,1
30,t_1_g_0,0.218,0.0920,false,500,1
30,t_2_g_0,0.196,0.0920,false,500,1
30,t_3_g_0,0.162,0.0920,false,500,1
30,t_4_g_0,0.186,0.0920,false,500,1
60,t_0_g_0,0.238,0.0920,false,500,1
60,t_1_g_0,0.218,0.0920,false,500,1
60,t_2_g_0,0.196,0.0920,false,500,1
60,t_3_g_0,0.162,0.0920,false,500,1
60,t_4_g_0,0.186,0.0920,false,500,1
90,t_0_g_0,0.294,0.3080,false,500,1
90,t_1_g_0,0.26,0.3080,false,500,1
90,t_2_g_0,0.226,0.3080,false,500,1
90,t_3_g_0,0.208,0.3080,false,500,1
90,t_4_g_0,0.012,0.3080,false,500,1
120,t_0_g_0,0.292,0.2960,false,500,1
120,t_1_g_0,0.256,0.2960,false,500,1
120,t_2_g_0,0.226,0.2960,false,500,1
120,t_3_g_0,0.204,0.2960,false,500,1
120,t_4_g_0,0.022,0.2960,false,500,1
150,t_0_g_0,0.294,0.3080,false,500,1
150,t_1_g_0,0.266,0.3080,false,500,1
150,t_2_g_0,0.22,0.3080,false,500,1
150,t_3_g_0,0.202,0.3080,false,500,1
150,t_4_g_0,0.018,0.3080,false,500,1
180,t_0_g_0,0.292,0.3316,false,500,1
180,t_1_g_0,0.27,0.3316,false,500,1
180,t_2_g_0,0.224,0.3316,false,500,1
180,t_3_g_0,0.2,0.3316,false,500,1
180,t_4_g_1,0,0.3316,false,500,1
210,t_0_g_0,0.36,0.4560,false,500,1
210,t_1_g_1,0,0.4560,false,500,1
210,t_2_g_0,0.284,0.4560,false,500,1
210,t_3_g_0,0.264,0.4560,false,500,1
210,t_4_g_1,0.092,0.4560,false,500,1
240,t_0_g_0,0.356,0.4410,false,500,1
240,t_1_g_1,0.006,0.4410,false,500,1
240,t_2_g_0,0.28,0.4410,false,500,1
240,t_3_g_0,0.26,0.4410,false,500,1
240,t_4_g_1,0.098,0.4410,false,500,1
270,t_0_g_0,0.37,0.4830,false,500,1
270,t_1_g_1,0.044,0.4830,false,500,1
270,t_2_g_0,0.29,0.4830,false,500,1
270,t_3_g_0,0.286,0.4830,false,500,1
270,t_4_g_1,0.01,0.4830,false,500,1
300,t_0_g_0,0.364,0.4610,false,500,1
300,t_1_g_1,0.062,0.4610,false,500,1
300,t_2_g_0,0.276,0.4610,false,500,1
300,t_3_g_0,0.284,0.4610,false,500,1
300,t_4_g_1,0.014,0.4610,false,500,1
330,t_0_g_0,0.366,0.4850,false,500,1
330,t_1_g_1,0.034,0.4850,false,500,1
330,t_2_g_0,0.286,0.4850,false,500,1
330,t_3_g_0,0.3,0.4850,false,500,1
330,t_4_g_1,0.014,0.4850,false,500,1
360,t_0_g_1,0.002,0.5320,false,500,1
360,t_1_g_1,0.104,0.5320,false,500,1
360,t_2_g_0,0.394,0.5320,false,500,1
360,t_3_g_0,0.384,0.5320,false,500,1
360,t_4_g_1,0.116,0.5320,false,500,1
390,t_0_g_1,0.01,0.5170,false,500,1
390,t_1_g_1,0.104,0.5170,false,500,1
390,t_2_g_0,0.392,0.5170,false,500,1
390,t_3_g_0,0.374,0.5170,false,500,1
390,t_4_g_1,0.12,0.5170,false,500,1
420,t_0_g_1,0.098,0.6560,false,500,1
420,t_1_g_2,0.018,0.6560,false,500,1
420,t_2_g_0,0.446,0.6560,false,500,1
420,t_3_g_0,0.438,0.6560,false,500,1
420,t_4_g_2,0,0.6560,false,500,1
450,t_0_g_1,0.094,0.6190,false,500,1
450,t_1_g_2,0.03,0.6190,false,500,1
450,t_2_g_0,0.434,0.6190,false,500,1
450,t_3_g_0,0.428,0.6190,false,500,1
450,t_4_g_2,0.014,0.6190,false,500,1
480,t_0_g_1,0.01,0.6290,false,500,1
480,t_1_g_2,0.058,0.6290,false,500,1
480,t_2_g_0,0.442,0.6290,false,500,1
480,t_3_g_0,0.442,0.6290,false,500,1
480,t_4_g_2,0.048,0.6290,false,500,1
510,t_0_g_1,0.028,0.6130,false,500,1
510,t_1_g_2,0.044,0.6130,false,500,1
510,t_2_g_0,0.438,0.6130,false,500,1
510,t_3_g_0,0.444,0.6130,false,500,1
510,t_4_g_2,0.046,0.6130,false,500,1
540,t_0_g_2,0.008,0.6490,false,500,1
540,t_1_g_2,0.064,0.6490,false,500,1
540,t_2_g_0,0.458,0.6490,false,500,1
540,t_3_g_0,0.434,0.6490,false,500,1
540,t_4_g_2,0.036,0.6490,false,500,1
570,t_0_g_2,0.028,0.6270,false,500,1
570,t_1_g_2,0.058,0.6270,false,500,1
570,t_2_g_0,0.46,0.6270,false,500,1
570,t_3_g_0,0.422,0.6270,false,500,1
570,t_4_g_2,0.032,0.6270,false,500,1
600,t_0_g_2,0.066,0.6980,false,500,1
600,t_1_g_3,0.012,0.6980,false,500,1
600,t_2_g_0,0.486,0.6980,false,500,1
600,t_3_g_0,0.436,0.6980,false,500,1
600,t_4_g_3,0,0.6980,false,500,1
630,t_0_g_2,0.054,0.6750,false,500,1
630,t_1_g_3,0.026,0.6750,false,500,1
630,t_2_g_0,0.486,0.6750,false,500,1
630,t_3_g_0,0.424,0.6750,false,500,1
630,t_4_g_3,0.01,0.6750,false,500,1
660,t_0_g_2,0.016,0.6840,false,500,1
660,t_1_g_3,0.032,0.6840,false,500,1
660,t_2_g_0,0.5,0.6840,false,500,1
660,t_3_g_0,0.426,0.6840,false,500,1
660,t_4_g_3,0.026,0.6840,false,500,1
690,t_0_g_2,0.022,0.6810,false,500,1
690,t_1_g_3,0.024,0.6810,false,500,1
690,t_2_g_0,0.506,0.6810,false,500,1
690,t_3_g_0,0.418,0.6810,false,500,1
690,t_4_g_3,0.03,0.6810,false,500,1
720,t_0_g_3,0.002,0.7000,false,500,1
720,t_1_g_3,0.028,0.7000,false,500,1
720,t_2_g_0,0.51,0.7000,false,500,1
720,t_3_g_0,0.412,0.7000,false,500,1
720,t_4_g_3,0.048,0.7000,false,500,1
750,t_0_g_3,0.02,0.6810,false,500,1
750,t_1_g_3,0.026,0.6810,false,500,1
750,t_2_g_0,0.51,0.6810,false,500,1
750,t_3_g_0,0.408,0.6810,false,500,1
750,t_4_g_3,0.036,0.6810,false,500,1
780,t_0_g_3,0.056,0.7220,false,500,1
780,t_1_g_4,0.012,0.7220,false,500,1
780,t_2_g_0,0.524,0.7220,false,500,1
780,t_3_g_0,0.408,0.7220,false,500,1
780,t_4_g_4,0,0.7220,false,500,1
810,t_0_g_3,0.052,0.6820,false,500,1
810,t_1_g_4,0.034,0.6820,false,500,1
