tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.202,0.0510,false,500,1
30,t_1_g_0,0.208,0.0510,false,500,1
30,t_2_g_0,0.22,0.0510,false,500,1
30,t_3_g_0,0.194,0.0510,false,500,1
30,t_4_g_0,0.176,0.0510,false,500,1
60,t_0_g_0,0.202,0.0510,false,500,1
60,t_1_g_0,0.208,0.0510,false,500,1
60,t_2_g_0,0.22,0.0510,false,500,1
60,t_3_g_0,0.194,0.0510,false,500,1
60,t_4_g_0,0.176,0.0510,false,500,1
90,t_0_g_0,0.286,0.3510,false,500,1
90,t_1_g_0,0.3,0.3510,false,500,1
90,t_2_g_0,0.066,0.3510,false,500,1
90,t_3_g_0,0.06,0.3510,false,500,1
90,t_4_g_0,0.288,0.3510,false,500,1
120,t_0_g_0,0.29,0.3460,false,500,1
120,t_1_g_0,0.296,0.3460,false,500,1
120,t_2_g_0,0.07,0.3460,false,500,1
120,t_3_g_0,0.06,0.3460,false,500,1
120,t_4_g_0,0.284,0.3460,false,500,1
150,t_0_g_0,0.326,0.4580,false,500,1
150,t_1_g_0,0.312,0.4580,false,500,1
150,t_2_g_0,0.034,0.4580,false,500,1
150,t_3_g_0,0.01,0.4580,false,500,1
150,t_4_g_0,0.318,0.4580,false,500,1
180,t_0_g_0,0.32,0.4927,false,500,1
180,t_1_g_0,0.296,0.4927,false,500,1
180,t_2_g_1,0,0.4927,false,500,1
180,t_3_g_0,0.022,0.4927,false,500,1
180,t_4_g_0,0.326,0.4927,false,500,1
210,t_0_g_0,0.328,0.4900,false,500,1
210,t_1_g_0,0.308,0.4900,false,500,1
210,t_2_g_1,0.01,0.4900,false,500,1
210,t_3_g_1,0.012,0.4900,false,500,1
210,t_4_g_0,0.342,0.4900,false,500,1
240,t_0_g_0,0.318,0.4530,false,500,1
240,t_1_g_0,0.304,0.4530,false,500,1
240,t_2_g_1,0.024,0.4530,false,500,1
240,t_3_g_1,0.024,0.4530,false,500,1
240,t_4_g_0,0.33,0.4530,false,500,1
270,t_0_g_0,0.322,0.4490,false,500,1
270,t_1_g_0,0.296,0.4490,false,500,1
270,t_2_g_1,0.036,0.4490,false,500,1
270,t_3_g_1,0.02,0.4490,false,500,1
270,t_4_g_0,0.326,0.4490,false,500,1
300,t_0_g_0,0.318,0.4580,false,500,1
300,t_1_g_0,0.286,0.4580,false,500,1
300,t_2_g_1,0.038,0.4580,false,500,1
300,t_3_g_1,0.02,0.4580,false,500,1
300,t_4_g_0,0.338,0.4580,false,500,1
330,t_0_g_1,0.006,0.5240,false,500,1
330,t_1_g_0,0.35,0.5240,false,500,1
330,t_2_g_1,0.118,0.5240,false,500,1
330,t_3_g_1,0.114,0.5240,false,500,1
330,t_4_g_0,0.412,0.5240,false,500,1
360,t_0_g_1,0.016,0.5250,false,500,1
360,t_1_g_0,0.344,0.5250,false,500,1
360,t_2_g_1,0.118,0.5250,false,500,1
360,t_3_g_1,0.102,0.5250,false,500,1
360,t_4_g_0,0.42,0.5250,false,500,1
390,t_0_g_1,0.084,0.6790,false,500,1
390,t_1_g_0,0.434,0.6790,false,500,1
390,t_2_g_2,0.008,0.6790,false,500,1
390,t_3_g_2,0.004,0.6790,false,500,1
390,t_4_g_0,0.47,0.6790,false,500,1
420,t_0_g_1,0.074,0.6550,false,500,1
420,t_1_g_0,0.434,0.6550,false,500,1
420,t_2_g_2,0.02,0.6550,false,500,1
420,t_3_g_2,0.012,0.6550,false,500,1
420,t_4_g_0,0.46,0.6550,false,500,1
450,t_0_g_1,0.012,0.6780,false,500,1
450,t_1_g_0,0.44,0.6780,false,500,1
450,t_2_g_2,0.024,0.6780,false,500,1
450,t_3_g_2,0.042,0.6780,false,500,1
450,t_4_g_0,0.482,0.6780,false,500,1
480,t_0_g_1,0.02,0.6660,false,500,1
480,t_1_g_0,0.448,0.6660,false,500,1
480,t_2_g_2,0.018,0.6660,false,500,1
480,t_3_g_2,0.044,0.6660,false,500,1
480,t_4_g_0,0.47,0.6660,false,500,1
510,t_0_g_2,0.002,0.6920,false,500,1
510,t_1_g_0,0.458,0.6920,false,500,1
510,t_2_g_2,0.03,0.6920,false,500,1
510,t_3_g_2,0.03,0.6920,false,500,1
510,t_4_g_0,0.48,0.6920,false,500,1
540,t_0_g_2,0.01,0.6810,false,500,1
540,t_1_g_0,0.456,0.6810,false,500,1
540,t_2_g_2,0.032,0.6810,false,500,1
540,t_3_g_2,0.026,0.6810,false,500,1
540,t_4_g_0,0.476,0.6810,false,500,1
570,t_0_g_2,0.038,0.7080,false,500,1
570,t_1_g_0,0.462,0.7080,false,500,1
570,t_2_g_3,0.01,0.7080,false,500,1
570,t_3_g_3,0.004,0.7080,false,500,1
570,t_4_g_0,0.486,0.7080,false,500,1
600,t_0_g_2,0.038,0.6740,false,500,1
600,t_1_g_0,0.454,0.6740,false,500,1
600,t_2_g_3,0.022,0.6740,false,500,1
600,t_3_g_3,0.014,0.6740,false,500,1
600,t_4_g_0,0.472,0.6740,false,500,1
630,t_0_g_2,0.022,0.6700,false,500,1
630,t_1_g_0,0.434,0.6700,false,500,1
630,t_2_g_3,0.02,0.6700,false,500,1
630,t_3_g_3,0.04,0.6700,false,500,1
630,t_4_g_0,0.484,0.6700,false,500,1
660,t_0_g_2,0.122,0.6080,false,500,1
660,t_1_g_1,0.008,0.6080,false,500,1
660,t_2_g_3,0.11,0.6080,false,500,1
660,t_3_g_3,0.178,0.6080,false,500,1
660,t_4_g_0,0.582,0.6080,false,500,1
690,t_0_g_2,0.112,0.6030,false,500,1
690,t_1_g_1,0.018,0.6030,false,500,1
690,t_2_g_3,0.108,0.6030,false,500,1
690,t_3_g_3,0.174,0.6030,false,500,1
690,t_4_g_0,0.588,0.6030,false,500,1
720,t_0_g_3,0.026,0.6900,false,500,1
720,t_1_g_1,0.086,0.6900,false,500,1
720,t_2_g_3,0.042,0.6900,false,500,1
720,t_3_g_3,0.218,0.6900,false,500,1
720,t_4_g_0,0.628,0.6900,false,500,1
750,t_0_g_3,0.048,0.7110,false,500,1
750,t_1_g_1,0.106,0.7110,false,500,1
750,t_2_g_4,0.002,0.7110,false,500,1
750,t_3_g_3,0.214,0.7110,false,500,1
750,t_4_g_0,0.63,0.7110,false,500,1
780,t_0_g_3,0.088,0.7200,false,500,1
780,t_1_g_1,0.184,0.7200,false,500,1
780,t_2_g_4,0.056,0.7200,false,500,1
780,t_3_g_4,0.008,0.7200,false,500,1
780,t_4_g_0,0.664,0.7200,false,500,1
810,t_0_g_3,0.066,0.7080,false,500,1
810,t_1_g_1,0.194,0.7080,false,500,1
810,t_2_g_4,0.068,0.7080,false,500,1
810,t_3_g_4,0.014,0.7080,false,500,1
810,t_4_g_0,0.658,0.7080,false,500,1
840,t_0_g_3,0.028,0.7380,false,500,1
840,t_1_g_1,0.23,0.7380,false,500,1
840,t_2_g_4,0.04,0.7380,false,500,1
840,t_3_g_4,0.034,0.7380,false,500,1
840,t_4_g_0,0.668,0.7380,false,500,1
870,t_0_g_3,0.04,0.7130,false,500,1
870,t_1_g_1,0.242,0.7130,false,500,1
870,t_2_g_4,0.036,0.7130,false,500,1
870,t_3_g_4,0.036,0.7130,false,500,1
870,t_4_g_0,0.646,0.7130,false,500,1
900,t_0_g_4,0.008,0.7690,false,500,1
900,t_1_g_1,0.274,0.7690,false,500,1
900,t_2_g_4,0.036,0.7690,false,500,1
900,t_3_g_4,0.028,0.7690,false,500,1
900,t_4_g_0,0.654,0.7690,false,500,1
930,t_0_g_4,0.028,0.7860,false,500,1
930,t_1_g_1,0.288,0.7860,false,500,1
930,t_2_g_5,0,0.7860,false,500,1
930,t_3_g_4,0.028,0.7860,false,500,1
930,t_4_g_0,0.656,0.7860,false,500,1
960,t_0_g_4,0.038,0.7880,false,500,1
960,t_1_g_1,0.3,0.7880,false,500,1
960,t_2_g_5,0.016,0.7880,false,500,1
960,t_3_g_5,0,0.7880,false,500,1
960,t_4_g_0,0.646,0.7880,false,500,1
990,t_0_g_4,0.036,0.7610,false,500,1
990,t_1_g_1,0.296,0.7610,false,500,1
990,t_2_g_5,0.026,0.7610,false,500,1
990,t_3_g_5,0.008,0.7610,false,500,1
990,t_4_g_0,0.634,0.7610,false,500,1
1020,t_0_g_4,0.106,0.6810,false,500,1
1020,t_1_g_2,0.008,0.6810,false,500,1
1020,t_2_g_5,0.092,0.6810,false,500,1
1020,t_3_g_5,0.118,0.6810,false,500,1
1020,t_4_g_0,0.676,0.6810,false,500,1
1050,t_0_g_4,0.09,0.6620,false,500,1
1050,t_1_g_2,0.024,0.6620,false,500,1
1050,t_2_g_5,0.092,0.6620,false,500,1
1050,t_3_g_5,0.126,0.6620,false,500,1
1050,t_4_g_0,0.668,0.6620,false,500,1
1080,t_0_g_5,0,0.7440,false,500,1
1080,t_1_g_2,0.09,0.7440,false,500,1
1080,t_2_g_5,0.06,0.7440,false,500,1
1080,t_3_g_5,0.152,0.7440,false,500,1
1080,t_4_g_0,0.698,0.7440,false,500,1
1110,t_0_g_5,0.024,0.6900,false,500,1
1110,t_1_g_2,0.102,0.6900,false,500,1
1110,t_2_g_5,0.1,0.6900,false,500,1
1110,t_3_g_5,0.074,0.6900,false,500,1
1110,t_4_g_0,0.7,0.6900,false,500,1
1140,t_0_g_5,0.092,0.7370,false,500,1
1140,t_1_g_2,0.074,0.7370,false,500,1
1140,t_2_g_5,0.104,0.7370,false,500,1
1140,t_3_g_6,0.004,0.7370,false,500,1
1140,t_4_g_0,0.726,0.7370,false,500,1
1170,t_0_g_5,0.11,0.7690,false,500,1
1170,t_1_g_2,0.1,0.7690,false,500,1
1170,t_2_g_6,0.002,0.7690,false,500,1
1170,t_3_g_6,0.048,0.7690,false,500,1
1170,t_4_g_0,0.74,0.7690,false,500,1
1200,t_0_g_5,0.072,0.7750,false,500,1
1200,t_1_g_3,0.008,0.7750,false,500,1
1200,t_2_g_6,0.058,0.7750,false,500,1
1200,t_3_g_6,0.1,0.7750,false,500,1
1200,t_4_g_0,0.762,0.7750,false,500,1
1230,t_0_g_5,0.044,0.7360,false,500,1
1230,t_1_g_3,0.034,0.7360,false,500,1
1230,t_2_g_6,0.086,0.7360,false,500,1
1230,t_3_g_6,0.088,0.7360,false,500,1
1230,t_4_g_0,0.748,0.7360,false,500,1
1260,t_0_g_6,0.024,0.7500,false,500,1
1260,t_1_g_3,0.08,0.7500,false,500,1
1260,t_2_g_6,0.066,0.7500,false,500,1
1260,t_3_g_6,0.064,0.7500,false,500,1
1260,t_4_g_0,0.766,0.7500,false,500,1
1290,t_0_g_6,0.066,0.7370,false,500,1
1290,t_1_g_3,0.096,0.7370,false,500,1
1290,t_2_g_6,0.04,0.7370,false,500,1
1290,t_3_g_6,0.046,0.7370,false,500,1
1290,t_4_g_0,0.752,0.7370,false,500,1
1320,t_0_g_6,0.086,0.8080,false,500,1
1320,t_1_g_3,0.126,0.8080,false,500,1
1320,t_2_g_6,0.018,0.8080,false,500,1
1320,t_3_g_7,0.008,0.8080,false,500,1
1320,t_4_g_0,0.762,0.8080,false,500,1
1350,t_0_g_6,0.044,0.8010,false,500,1
1350,t_1_g_3,0.156,0.8010,false,500,1
1350,t_2_g_7,0.01,0.8010,false,500,1
1350,t_3_g_7,0.038,0.8010,false,500,1
1350,t_4_g_0,0.752,0.8010,false,500,1
1380,t_0_g_6,0.206,0.3520,false,500,1
1380,t_1_g_3,0.332,0.3520,false,500,1
1380,t_2_g_7,0.21,0.3520,false,500,1
1380,t_3_g_7,0.25,0.3520,false,500,1
1380,t_4_g_1,0.002,0.3520,false,500,1
1410,t_0_g_6,0.204,0.3500,false,500,1
1410,t_1_g_3,0.332,0.3500,false,500,1
1410,t_2_g_7,0.212,0.3500,false,500,1
1410,t_3_g_7,0.248,0.3500,false,500,1
1410,t_4_g_1,0.004,0.3500,false,500,1
1440,t_0_g_6,0.088,0.4820,false,500,1
1440,t_1_g_3,0.408,0.4820,false,500,1
1440,t_2_g_7,0.052,0.4820,false,500,1
1440,t_3_g_7,0.34,0.4820,false,500,1
1440,t_4_g_1,0.112,0.4820,false,500,1
1470,t_0_g_7,0.004,0.5810,false,500,1
1470,t_1_g_3,0.426,0.5810,false,500,1
1470,t_2_g_7,0.05,0.5810,false,500,1
1470,t_3_g_7,0.368,0.5810,false,500,1
1470,t_4_g_1,0.152,0.5810,false,500,1
1500,t_0_g_7,0.014,0.5580,false,500,1
1500,t_1_g_3,0.418,0.5580,false,500,1
1500,t_2_g_7,0.06,0.5580,false,500,1
1500,t_3_g_7,0.368,0.5580,false,500,1
1500,t_4_g_1,0.14,0.5580,false,500,1
1530,t_0_g_7,0.072,0.6360,false,500,1
1530,t_1_g_3,0.448,0.6360,false,500,1
1530,t_2_g_8,0,0.6360,false,500,1
1530,t_3_g_7,0.428,0.6360,false,500,1
1530,t_4_g_1,0.052,0.6360,false,500,1
1560,t_0_g_7,0.09,0.6530,false,500,1
1560,t_1_g_3,0.448,0.6530,false,500,1
1560,t_2_g_8,0.026,0.6530,false,500,1
1560,t_3_g_7,0.436,0.6530,false,500,1
1560,t_4_g_2,0,0.6530,false,500,1
1590,t_0_g_7,0.024,0.6450,false,500,1
1590,t_1_g_3,0.462,0.6450,false,500,1
1590,t_2_g_8,0.048,0.6450,false,500,1
1590,t_3_g_7,0.44,0.6450,false,500,1
1590,t_4_g_2,0.026,0.6450,false,500,1
1620,t_0_g_7,0.008,0.6720,false,500,1
1620,t_1_g_3,0.468,0.6720,false,500,1
1620,t_2_g_8,0.032,0.6720,false,500,1
1620,t_3_g_7,0.456,0.6720,false,500,1
1620,t_4_g_2,0.036,0.6720,false,500,1
1650,t_0_g_8,0.026,0.6600,false,500,1
1650,t_1_g_3,0.466,0.6600,false,500,1
1650,t_2_g_8,0.024,0.6600,false,500,1
1650,t_3_g_7,0.46,0.6600,false,500,1
1650,t_4_g_2,0.024,0.6600,false,500,1
1680,t_0_g_8,0.05,0.6480,false,500,1
1680,t_1_g_3,0.456,0.6480,false,500,1
