tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.216,0.0500,false,500,1
30,t_1_g_0,0.2,0.0500,false,500,1
30,t_2_g_0,0.212,0.0500,false,500,1
30,t_3_g_0,0.172,0.0500,false,500,1
30,t_4_g_0,0.2,0.0500,false,500,1
60,t_0_g_0,0.216,0.0500,false,500,1
60,t_1_g_0,0.2,0.0500,false,500,1
60,t_2_g_0,0.212,0.0500,false,500,1
60,t_3_g_0,0.172,0.0500,false,500,1
60,t_4_g_0,0.2,0.0500,false,500,1
90,t_0_g_0,0.21,0.0430,false,500,1
90,t_1_g_0,0.204,0.0430,false,500,1
90,t_2_g_0,0.212,0.0430,false,500,1
90,t_3_g_0,0.174,0.0430,false,500,1
90,t_4_g_0,0.2,0.0430,false,500,1
120,t_0_g_0,0.208,0.0680,false,500,1
120,t_1_g_0,0.196,0.0680,false,500,1
120,t_2_g_0,0.222,0.0680,false,500,1
120,t_3_g_0,0.162,0.0680,false,500,1
120,t_4_g_0,0.212,0.0680,false,500,1
150,t_0_g_0,0.222,0.0790,false,500,1
150,t_1_g_0,0.22,0.0790,false,500,1
150,t_2_g_0,0.17,0.0790,false,500,1
150,t_3_g_0,0.168,0.0790,false,500,1
150,t_4_g_0,0.22,0.0790,false,500,1
180,t_0_g_0,0.246,0.2963,false,500,1
180,t_1_g_0,0.274,0.2963,false,500,1
180,t_2_g_1,0,0.2963,false,500,1
180,t_3_g_0,0.214,0.2963,false,500,1
180,t_4_g_0,0.248,0.2963,false,500,1
210,t_0_g_0,0.254,0.2890,false,500,1
210,t_1_g_0,0.284,0.2890,false,500,1
210,t_2_g_1,0.016,0.2890,false,500,1
210,t_3_g_0,0.212,0.2890,false,500,1
210,t_4_g_0,0.234,0.2890,false,500,1
240,t_0_g_0,0.316,0.4480,false,500,1
240,t_1_g_0,0.332,0.4480,false,500,1
240,t_2_g_1,0.08,0.4480,false,500,1
240,t_3_g_1,0.002,0.4480,false,500,1
240,t_4_g_0,0.27,0.4480,false,500,1
270,t_0_g_0,0.316,0.4280,false,500,1
270,t_1_g_0,0.322,0.4280,false,500,1
270,t_2_g_1,0.076,0.4280,false,500,1
270,t_3_g_1,0.014,0.4280,false,500,1
270,t_4_g_0,0.272,0.4280,false,500,1
300,t_0_g_0,0.324,0.4740,false,500,1
300,t_1_g_0,0.34,0.4740,false,500,1
300,t_2_g_1,0.012,0.4740,false,500,1
300,t_3_g_1,0.032,0.4740,false,500,1
300,t_4_g_0,0.292,0.4740,false,500,1
330,t_0_g_0,0.408,0.5560,false,500,1
330,t_1_g_0,0.396,0.5560,false,500,1
330,t_2_g_1,0.088,0.5560,false,500,1
330,t_3_g_1,0.102,0.5560,false,500,1
330,t_4_g_1,0.006,0.5560,false,500,1
360,t_0_g_0,0.392,0.5070,false,500,1
360,t_1_g_0,0.386,0.5070,false,500,1
360,t_2_g_1,0.096,0.5070,false,500,1
360,t_3_g_1,0.096,0.5070,false,500,1
360,t_4_g_1,0.03,0.5070,false,500,1
390,t_0_g_0,0.432,0.6160,false,500,1
390,t_1_g_0,0.434,0.6160,false,500,1
390,t_2_g_2,0.008,0.6160,false,500,1
390,t_3_g_1,0.052,0.6160,false,500,1
390,t_4_g_1,0.074,0.6160,false,500,1
420,t_0_g_0,0.436,0.6590,false,500,1
420,t_1_g_0,0.464,0.6590,false,500,1
420,t_2_g_2,0.038,0.6590,false,500,1
420,t_3_g_2,0.004,0.6590,false,500,1
420,t_4_g_1,0.058,0.6590,false,500,1
450,t_0_g_0,0.436,0.6540,false,500,1
450,t_1_g_0,0.47,0.6540,false,500,1
450,t_2_g_2,0.046,0.6540,false,500,1
450,t_3_g_2,0.02,0.6540,false,500,1
450,t_4_g_1,0.028,0.6540,false,500,1
480,t_0_g_0,0.434,0.6520,false,500,1
480,t_1_g_0,0.474,0.6520,false,500,1
480,t_2_g_2,0.022,0.6520,false,500,1
480,t_3_g_2,0.034,0.6520,false,500,1
480,t_4_g_1,0.036,0.6520,false,500,1
510,t_0_g_0,0.438,0.6810,false,500,1
510,t_1_g_0,0.484,0.6810,false,500,1
510,t_2_g_2,0.024,0.6810,false,500,1
510,t_3_g_2,0.044,0.6810,false,500,1
510,t_4_g_2,0.01,0.6810,false,500,1
540,t_0_g_0,0.43,0.6460,false,500,1
540,t_1_g_0,0.474,0.6460,false,500,1
