tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.194,0.0400,false,500,0.5
30,t_1_g_0,0.182,0.0400,false,500,0.5
30,t_2_g_0,0.216,0.0400,false,500,0.5
30,t_3_g_0,0.202,0.0400,false,500,0.5
30,t_4_g_0,0.206,0.0400,false,500,0.5
60,t_0_g_0,0.194,0.0400,false,500,0.5
60,t_1_g_0,0.182,0.0400,false,500,0.5
60,t_2_g_0,0.216,0.0400,false,500,0.5
60,t_3_g_0,0.202,0.0400,false,500,0.5
60,t_4_g_0,0.206,0.0400,false,500,0.5
90,t_0_g_0,0.226,0.2770,false,500,0.5
90,t_1_g_0,0.004,0.2770,false,500,0.5
90,t_2_g_0,0.268,0.2770,false,500,0.5
90,t_3_g_0,0.25,0.2770,false,500,0.5
90,t_4_g_0,0.252,0.2770,false,500,0.5
120,t_0_g_0,0.23,0.2730,false,500,0.5
120,t_1_g_0,0.006,0.2730,false,500,0.5
120,t_2_g_0,0.266,0.2730,false,500,0.5
120,t_3_g_0,0.242,0.2730,false,500,0.5
120,t_4_g_0,0.256,0.2730,false,500,0.5
150,t_0_g_0,0.014,0.4370,false,500,0.5
150,t_1_g_0,0.064,0.4370,false,500,0.5
150,t_2_g_0,0.33,0.4370,false,500,0.5
150,t_3_g_0,0.286,0.4370,false,500,0.5
150,t_4_g_0,0.306,0.4370,false,500,0.5
180,t_0_g_1,0,0.4545,false,500,0.5
180,t_1_g_0,0.066,0.4545,false,500,0.5
180,t_2_g_0,0.33,0.4545,false,500,0.5
180,t_3_g_0,0.288,0.4545,false,500,0.5
180,t_4_g_0,0.304,0.4545,false,500,0.5
210,t_0_g_1,0.024,0.4720,false,500,0.5
210,t_1_g_1,0.014,0.4720,false,500,0.5
210,t_2_g_0,0.332,0.4720,false,500,0.5
210,t_3_g_0,0.298,0.4720,false,500,0.5
210,t_4_g_0,0.332,0.4720,false,500,0.5
240,t_0_g_1,0.026,0.4500,false,500,0.5
240,t_1_g_1,0.024,0.4500,false,500,0.5
240,t_2_g_0,0.326,0.4500,false,500,0.5
240,t_3_g_0,0.302,0.4500,false,500,0.5
240,t_4_g_0,0.322,0.4500,false,500,0.5
270,t_0_g_1,0.01,0.4880,false,500,0.5
270,t_1_g_1,0.018,0.4880,false,500,0.5
270,t_2_g_0,0.334,0.4880,false,500,0.5
270,t_3_g_0,0.298,0.4880,false,500,0.5
270,t_4_g_0,0.34,0.4880,false,500,0.5
300,t_0_g_1,0.018,0.4810,false,500,0.5
300,t_1_g_1,0.018,0.4810,false,500,0.5
300,t_2_g_0,0.336,0.4810,false,500,0.5
300,t_3_g_0,0.288,0.4810,false,500,0.5
300,t_4_g_0,0.34,0.4810,false,500,0.5
330,t_0_g_1,0.018,0.4870,false,500,0.5
330,t_1_g_1,0.014,0.4870,false,500,0.5
330,t_2_g_0,0.34,0.4870,false,500,0.5
330,t_3_g_0,0.288,0.4870,false,500,0.5
330,t_4_g_0,0.34,0.4870,false,500,0.5
360,t_0_g_1,0.102,0.5780,false,500,0.5
360,t_1_g_1,0.076,0.5780,false,500,0.5
360,t_2_g_0,0.404,0.5780,false,500,0.5
360,t_3_g_1,0.002,0.5780,false,500,0.5
360,t_4_g_0,0.416,0.5780,false,500,0.5
390,t_0_g_1,0.12,0.6280,false,500,0.5
390,t_1_g_2,0.002,0.6280,false,500,0.5
390,t_2_g_0,0.418,0.6280,false,500,0.5
390,t_3_g_1,0.026,0.6280,false,500,0.5
390,t_4_g_0,0.434,0.6280,false,500,0.5
420,t_0_g_1,0.096,0.6010,false,500,0.5
420,t_1_g_2,0.012,0.6010,false,500,0.5
420,t_2_g_0,0.414,0.6010,false,500,0.5
420,t_3_g_1,0.048,0.6010,false,500,0.5
420,t_4_g_0,0.43,0.6010,false,500,0.5
450,t_0_g_2,0.012,0.6290,false,500,0.5
450,t_1_g_2,0.042,0.6290,false,500,0.5
450,t_2_g_0,0.428,0.6290,false,500,0.5
450,t_3_g_1,0.07,0.6290,false,500,0.5
450,t_4_g_0,0.448,0.6290,false,500,0.5
480,t_0_g_2,0.022,0.6010,false,500,0.5
480,t_1_g_2,0.048,0.6010,false,500,0.5
480,t_2_g_0,0.432,0.6010,false,500,0.5
480,t_3_g_1,0.068,0.6010,false,500,0.5
480,t_4_g_0,0.43,0.6010,false,500,0.5
510,t_0_g_2,0.044,0.6210,false,500,0.5
510,t_1_g_2,0.03,0.6210,false,500,0.5
510,t_2_g_0,0.436,0.6210,false,500,0.5
510,t_3_g_1,0.038,0.6210,false,500,0.5
510,t_4_g_0,0.452,0.6210,false,500,0.5
540,t_0_g_2,0.05,0.6684,false,500,0.5
540,t_1_g_2,0.036,0.6684,false,500,0.5
540,t_2_g_0,0.422,0.6684,false,500,0.5
540,t_3_g_2,0,0.6684,false,500,0.5
540,t_4_g_0,0.442,0.6684,false,500,0.5
570,t_0_g_2,0.062,0.6590,false,500,0.5
570,t_1_g_3,0.006,0.6590,false,500,0.5
570,t_2_g_0,0.444,0.6590,false,500,0.5
570,t_3_g_2,0.03,0.6590,false,500,0.5
570,t_4_g_0,0.458,0.6590,false,500,0.5
600,t_0_g_2,0.05,0.6350,false,500,0.5
600,t_1_g_3,0.018,0.6350,false,500,0.5
600,t_2_g_0,0.444,0.6350,false,500,0.5
600,t_3_g_2,0.038,0.6350,false,500,0.5
600,t_4_g_0,0.45,0.6350,false,500,0.5
630,t_0_g_3,0.02,0.6420,false,500,0.5
630,t_1_g_3,0.044,0.6420,false,500,0.5
630,t_2_g_0,0.452,0.6420,false,500,0.5
630,t_3_g_2,0.032,0.6420,false,500,0.5
630,t_4_g_0,0.452,0.6420,false,500,0.5
660,t_0_g_3,0.126,0.5630,false,500,0.5
660,t_1_g_3,0.16,0.5630,false,500,0.5
660,t_2_g_1,0.008,0.5630,false,500,0.5
660,t_3_g_2,0.152,0.5630,false,500,0.5
660,t_4_g_0,0.554,0.5630,false,500,0.5
690,t_0_g_3,0.14,0.5370,false,500,0.5
690,t_1_g_3,0.134,0.5370,false,500,0.5
690,t_2_g_1,0.026,0.5370,false,500,0.5
690,t_3_g_2,0.14,0.5370,false,500,0.5
690,t_4_g_0,0.56,0.5370,false,500,0.5
720,t_0_g_3,0.088,0.6070,false,500,0.5
720,t_1_g_3,0.06,0.6070,false,500,0.5
720,t_2_g_1,0.13,0.6070,false,500,0.5
720,t_3_g_2,0.08,0.6070,false,500,0.5
720,t_4_g_0,0.642,0.6070,false,500,0.5
750,t_0_g_3,0.092,0.6740,false,500,0.5
750,t_1_g_4,0.008,0.6740,false,500,0.5
750,t_2_g_1,0.14,0.6740,false,500,0.5
750,t_3_g_2,0.102,0.6740,false,500,0.5
750,t_4_g_0,0.658,0.6740,false,500,0.5
780,t_0_g_3,0.104,0.7340,false,500,0.5
780,t_1_g_4,0.076,0.7340,false,500,0.5
780,t_2_g_1,0.096,0.7340,false,500,0.5
780,t_3_g_3,0.002,0.7340,false,500,0.5
780,t_4_g_0,0.722,0.7340,false,500,0.5
810,t_0_g_3,0.092,0.7160,false,500,0.5
810,t_1_g_4,0.084,0.7160,false,500,0.5
810,t_2_g_1,0.088,0.7160,false,500,0.5
810,t_3_g_3,0.012,0.7160,false,500,0.5
810,t_4_g_0,0.724,0.7160,false,500,0.5
840,t_0_g_4,0.06,0.7850,false,500,0.5
840,t_1_g_4,0.076,0.7850,false,500,0.5
840,t_2_g_2,0.002,0.7850,false,500,0.5
840,t_3_g_3,0.09,0.7850,false,500,0.5
840,t_4_g_0,0.772,0.7850,false,500,0.5
870,t_0_g_4,0.08,0.7510,false,500,0.5
870,t_1_g_4,0.068,0.7510,false,500,0.5
