tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.164,0.0660,false,500,0.5
30,t_1_g_0,0.212,0.0660,false,500,0.5
30,t_2_g_0,0.196,0.0660,false,500,0.5
30,t_3_g_0,0.206,0.0660,false,500,0.5
30,t_4_g_0,0.222,0.0660,false,500,0.5
60,t_0_g_0,0.164,0.0660,false,500,0.5
60,t_1_g_0,0.212,0.0660,false,500,0.5
60,t_2_g_0,0.196,0.0660,false,500,0.5
60,t_3_g_0,0.206,0.0660,false,500,0.5
60,t_4_g_0,0.222,0.0660,false,500,0.5
90,t_0_g_0,0.208,0.3100,false,500,0.5
90,t_1_g_0,0.232,0.3100,false,500,0.5
90,t_2_g_0,0.008,0.3100,false,500,0.5
90,t_3_g_0,0.26,0.3100,false,500,0.5
90,t_4_g_0,0.292,0.3100,false,500,0.5
120,t_0_g_0,0.216,0.2860,false,500,0.5
120,t_1_g_0,0.222,0.2860,false,500,0.5
120,t_2_g_0,0.02,0.2860,false,500,0.5
120,t_3_g_0,0.256,0.2860,false,500,0.5
120,t_4_g_0,0.286,0.2860,false,500,0.5
150,t_0_g_0,0.28,0.4290,false,500,0.5
150,t_1_g_0,0.008,0.4290,false,500,0.5
150,t_2_g_0,0.082,0.4290,false,500,0.5
150,t_3_g_0,0.304,0.4290,false,500,0.5
150,t_4_g_0,0.326,0.4290,false,500,0.5
180,t_0_g_0,0.284,0.4452,false,500,0.5
180,t_1_g_1,0,0.4452,false,500,0.5
180,t_2_g_0,0.072,0.4452,false,500,0.5
180,t_3_g_0,0.31,0.4452,false,500,0.5
180,t_4_g_0,0.32,0.4452,false,500,0.5
210,t_0_g_0,0.298,0.4730,false,500,0.5
210,t_1_g_1,0.038,0.4730,false,500,0.5
210,t_2_g_1,0.004,0.4730,false,500,0.5
210,t_3_g_0,0.332,0.4730,false,500,0.5
210,t_4_g_0,0.328,0.4730,false,500,0.5
240,t_0_g_0,0.292,0.4450,false,500,0.5
240,t_1_g_1,0.044,0.4450,false,500,0.5
240,t_2_g_1,0.018,0.4450,false,500,0.5
240,t_3_g_0,0.322,0.4450,false,500,0.5
240,t_4_g_0,0.324,0.4450,false,500,0.5
270,t_0_g_0,0.29,0.4620,false,500,0.5
270,t_1_g_1,0.016,0.4620,false,500,0.5
270,t_2_g_1,0.034,0.4620,false,500,0.5
270,t_3_g_0,0.33,0.4620,false,500,0.5
270,t_4_g_0,0.33,0.4620,false,500,0.5
300,t_0_g_1,0,0.5370,false,500,0.5
300,t_1_g_1,0.104,0.5370,false,500,0.5
300,t_2_g_1,0.112,0.5370,false,500,0.5
300,t_3_g_0,0.39,0.5370,false,500,0.5
