tick,topic_id,popularity,gini_index,polarized,agents,ideology_weight
30,t_0_g_0,0.18,0.0590,false,500,2.5
30,t_1_g_0,0.204,0.0590,false,500,2.5
30,t_2_g_0,0.18,0.0590,false,500,2.5
30,t_3_g_0,0.222,0.0590,false,500,2.5
30,t_4_g_0,0.214,0.0590,false,500,2.5
60,t_0_g_0,0.18,0.0590,false,500,2.5
60,t_1_g_0,0.204,0.0590,false,500,2.5
60,t_2_g_0,0.18,0.0590,false,500,2.5
60,t_3_g_0,0.222,0.0590,false,500,2.5
60,t_4_g_0,0.214,0.0590,false,500,2.5
90,t_0_g_0,0.27,0.1900,false,500,2.5
90,t_1_g_0,0.14,0.1900,false,500,2.5
90,t_2_g_0,0.19,0.1900,false,500,2.5
90,t_3_g_0,0.26,0.1900,false,500,2.5
90,t_4_g_0,0.14,0.1900,false,500,2.5
120,t_0_g_0,0.27,0.1970,false,500,2.5
120,t_1_g_0,0.134,0.1970,false,500,2.5
120,t_2_g_0,0.19,0.1970,false,500,2.5
120,t_3_g_0,0.264,0.1970,false,500,2.5
120,t_4_g_0,0.142,0.1970,false,500,2.5
150,t_0_g_0,0.348,0.3890,false,500,2.5
150,t_1_g_0,0.094,0.3890,false,500,2.5
150,t_2_g_0,0.178,0.3890,false,500,2.5
150,t_3_g_0,0.312,0.3890,false,500,2.5
150,t_4_g_0,0.068,0.3890,false,500,2.5
180,t_0_g_0,0.348,0.3890,false,500,2.5
180,t_1_g_0,0.092,0.3890,false,500,2.5
180,t_2_g_0,0.182,0.3890,false,500,2.5
180,t_3_g_0,0.31,0.3890,false,500,2.5
180,t_4_g_0,0.068,0.3890,false,500,2.5
210,t_0_g_0,0.428,0.5990,false,500,2.5
210,t_1_g_1,0.048,0.5990,false,500,2.5
210,t_2_g_1,0.002,0.5990,false,500,2.5
210,t_3_g_0,0.394,0.5990,false,500,2.5
210,t_4_g_1,0.128,0.5990,false,500,2.5
240,t_0_g_0,0.408,0.5600,false,500,2.5
240,t_1_g_1,0.052,0.5600,false,500,2.5
240,t_2_g_1,0.016,0.5600,false,500,2.5
240,t_3_g_0,0.388,0.5600,false,500,2.5
240,t_4_g_1,0.136,0.5600,false,500,2.5
270,t_0_g_0,0.408,0.4440,false,500,2.5
270,t_1_g_1,0.086,0.4440,false,500,2.5
270,t_2_g_1,0.084,0.4440,false,500,2.5
270,t_3_g_0,0.326,0.4440,false,500,2.5
270,t_4_g_1,0.096,0.4440,false,500,2.5
300,t_0_g_0,0.402,0.4270,false,500,2.5
300,t_1_g_1,0.088,0.4270,false,500,2.5
300,t_2_g_1,0.092,0.4270,false,500,2.5
300,t_3_g_0,0.318,0.4270,false,500,2.5
300,t_4_g_1,0.1,0.4270,false,500,2.5
330,t_0_g_0,0.412,0.4050,false,500,2.5
330,t_1_g_1,0.108,0.4050,false,500,2.5
330,t_2_g_1,0.122,0.4050,false,500,2.5
330,t_3_g_0,0.27,0.4050,false,500,2.5
330,t_4_g_1,0.088,0.4050,false,500,2.5
360,t_0_g_0,0.424,0.4280,false,500,2.5
360,t_1_g_1,0.136,0.4280,false,500,2.5
360,t_2_g_1,0.14,0.4280,false,500,2.5
360,t_3_g_0,0.248,0.4280,false,500,2.5
